,Unnamed: 0,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date,Unnamed: 0,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date,Unnamed: 0,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date,Unnamed: 0,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date,Unnamed: 0,emotion_str,country,tweet,date,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm
255,255,relief,New Zealand,54,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,60.0,February,255,relief,Ireland,282,Ireland,IRL,372,Ireland,2.5,,12138.0,112.8,March,255,relief,Kenya,120,Kenya,KEN,404,Kenya,8.2,google,9228.0,14.634146341463413,April,255,relief,Switzerland,42,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,52.5,May,351,worry,Italy,156,June,Italy,ITA,380,Italy,2.5,,3822.0,62.4
256,256,relief,Nigeria,282,Nigeria,NGA,566,Nigeria,8.4,,38400.0,33.57142857142857,February,256,relief,Italy,48,Italy,ITA,380,Italy,2.5,,3822.0,19.2,March,256,relief,Kingdom of Saudi Arabia,36,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,2.4,April,256,relief,Thailand,36,Thailand,THA,764,Thailand,7.35,Statista,2736.0,4.8979591836734695,May,352,worry,Japan,153,June,Japan,JPN,392,Japan,48.45,Statista,4314.0,3.157894736842105
257,257,relief,Pakistan,114,Pakistan,PAK,586,Pakistan,1.26,google,8358.0,90.4761904761905,February,257,relief,Japan,78,Japan,JPN,392,Japan,48.45,Statista,4314.0,1.6099071207430342,March,257,relief,Malaysia,192,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,49.230769230769226,April,257,relief,The Netherlands,42,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,15.000000000000002,May,353,worry,Kenya,657,June,Kenya,KEN,404,Kenya,8.2,google,9228.0,80.12195121951221
258,258,relief,Republic of Korea,60,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,9.917355371900827,February,258,relief,Kenya,66,Kenya,KEN,404,Kenya,8.2,google,9228.0,8.048780487804878,March,258,relief,Mexico,36,Mexico,MEX,484,Mexico,25.7,,1746.0,1.4007782101167316,April,258,relief,Turkey,6,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,0.4395604395604396,May,354,worry,Kingdom of Saudi Arabia,99,June,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,6.6
259,259,relief,Republic of the Philippines,168,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,23.496503496503497,February,259,relief,Kingdom of Saudi Arabia,36,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,2.4,March,259,relief,New Zealand,144,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,160.0,April,259,relief,Uganda,132,Uganda,UGA,800,,,,,,May,355,worry,Malaysia,255,June,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,65.38461538461539
260,260,relief,Singapore,84,Singapore,SGP,702,Singapore,1.3,,3246.0,64.61538461538461,February,260,relief,Malaysia,150,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,38.46153846153846,March,260,relief,Nigeria,1020,Nigeria,NGA,566,Nigeria,8.4,,38400.0,121.42857142857142,April,260,relief,United Arab Emirates,84,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,16.122840690978887,May,356,worry,Mexico,126,June,Mexico,MEX,484,Mexico,25.7,,1746.0,4.9027237354085615
261,261,relief,South Africa,168,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,19.764705882352946,February,261,relief,Mexico,48,Mexico,MEX,484,Mexico,25.7,,1746.0,1.8677042801556418,March,261,relief,Pakistan,282,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,108.46153846153842,April,261,relief,United Kingdom,3168,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,178.4788732394366,May,357,worry,New Zealand,276,June,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,306.6666666666667
262,262,relief,Spain,36,Spain,ESP,724,Spain,8.4,Statista,4080.0,4.285714285714286,February,262,relief,New Zealand,66,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,73.33333333333333,March,262,relief,Republic of Korea,18,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,2.975206611570248,April,262,relief,United States,5100,United States,USA,840,United States,64.2,Statista,454626.0,79.43925233644859,May,358,worry,Nigeria,1758,June,Nigeria,NGA,566,Nigeria,8.4,,38400.0,209.28571428571428
263,263,relief,Sri Lanka,30,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,60.0,February,263,relief,Nigeria,486,Nigeria,NGA,566,Nigeria,8.4,,38400.0,57.85714285714285,March,263,relief,Republic of the Philippines,192,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,26.853146853146853,April,263,sadness,Australia,336,Australia,AUS,36,Australia,5.0,Statista,22578.0,67.2,May,359,worry,Pakistan,1257,June,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,483.46153846153845
264,264,relief,Sweden,24,Sweden,SWE,752,Sweden,2.0,,1422.0,12.0,February,264,relief,Pakistan,120,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,46.153846153846146,March,264,relief,Singapore,42,Singapore,SGP,702,Singapore,1.3,,3246.0,32.30769230769231,April,264,sadness,Belgium,42,Belgium,BEL,56,Belgium,1.0,,2268.0,42.0,May,360,worry,Republic of Korea,54,June,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,8.925619834710744
265,265,relief,Switzerland,36,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,45.0,February,265,relief,Republic of Korea,54,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,8.925619834710744,March,265,relief,South Africa,708,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,83.29411764705883,April,265,sadness,Brazil,24,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,1.6724738675958188,May,361,worry,Republic of the Philippines,738,June,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,103.2167832167832
266,266,relief,Thailand,72,Thailand,THA,764,Thailand,7.35,Statista,2736.0,9.79591836734694,February,266,relief,Republic of the Philippines,348,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,48.67132867132866,March,266,relief,Spain,48,Spain,ESP,724,Spain,8.4,Statista,4080.0,5.7142857142857135,April,266,sadness,Canada,624,Canada,CAN,124,Canada,8.15,Statista,38382.0,76.56441717791411,May,362,worry,Singapore,189,June,Singapore,SGP,702,Singapore,1.3,,3246.0,145.38461538461542
267,267,relief,The Netherlands,72,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,25.714285714285715,February,267,relief,Singapore,48,Singapore,SGP,702,Singapore,1.3,,3246.0,36.92307692307692,March,267,relief,Sri Lanka,36,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,72.0,April,267,sadness,France,36,France,FRA,250,France,8.9,Statista,3192.0,4.044943820224719,May,363,worry,South Africa,1863,June,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,219.17647058823533
268,268,relief,Turkey,6,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,0.4395604395604396,February,268,relief,South Africa,426,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,50.11764705882353,March,268,relief,Sweden,12,Sweden,SWE,752,Sweden,2.0,,1422.0,6.0,April,268,sadness,Germany,66,Germany,DEU,276,Germany,6.1,Statista,4140.0,10.81967213114754,May,364,worry,Spain,204,June,Spain,ESP,724,Spain,8.4,Statista,4080.0,24.285714285714285
269,269,relief,Uganda,48,Uganda,UGA,800,,,,,,February,269,relief,Spain,84,Spain,ESP,724,Spain,8.4,Statista,4080.0,10.0,March,269,relief,Switzerland,42,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,52.5,April,269,sadness,Ghana,54,Ghana,GHA,288,Ghana,2.0,,6312.0,27.0,May,365,worry,Sri Lanka,57,June,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,114.0
270,270,relief,United Arab Emirates,54,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,10.36468330134357,February,270,relief,Sri Lanka,24,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,48.0,March,270,relief,Thailand,42,Thailand,THA,764,Thailand,7.35,Statista,2736.0,5.7142857142857135,April,270,sadness,Hong Kong,6,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,4.0,May,366,worry,Sweden,93,June,Sweden,SWE,752,Sweden,2.0,,1422.0,46.5
271,271,relief,United Kingdom,714,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,40.225352112676056,February,271,relief,Sweden,30,Sweden,SWE,752,Sweden,2.0,,1422.0,15.0,March,271,relief,The Netherlands,36,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,12.857142857142858,April,271,sadness,India,2310,India,IND,356,India,13.15,Statista,90480.0,175.66539923954372,May,367,worry,Switzerland,90,June,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,112.5
272,272,relief,United States,2904,United States,USA,840,United States,64.2,Statista,454626.0,45.23364485981308,February,272,relief,Switzerland,24,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,30.0,March,272,relief,Turkey,30,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,2.197802197802197,April,272,sadness,Indonesia,36,Indonesia,IDN,360,Indonesia,11.8,,3954.0,3.0508474576271185,May,368,worry,Thailand,201,June,Thailand,THA,764,Thailand,7.35,Statista,2736.0,27.34693877551021
273,273,sadness,Australia,336,Australia,AUS,36,Australia,4.1,Statista,22578.0,81.95121951219512,February,273,relief,Thailand,42,Thailand,THA,764,Thailand,7.35,Statista,2736.0,5.7142857142857135,March,273,relief,Uganda,120,Uganda,UGA,800,,,,,,April,273,sadness,Ireland,216,Ireland,IRL,372,Ireland,2.5,,12138.0,86.4,May,369,worry,The Netherlands,168,June,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,60.00000000000001
274,274,sadness,Belgium,30,Belgium,BEL,56,Belgium,1.0,,2268.0,30.0,February,274,relief,The Netherlands,42,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,15.000000000000002,March,274,relief,United Arab Emirates,120,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,23.03262955854127,April,274,sadness,Italy,54,Italy,ITA,380,Italy,2.5,,3822.0,21.6,May,370,worry,Turkey,81,June,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,5.934065934065933
275,275,sadness,Brazil,66,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,4.599303135888502,February,275,relief,Turkey,12,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,0.8791208791208791,March,275,relief,United Kingdom,4014,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,226.14084507042253,April,275,sadness,Japan,36,Japan,JPN,392,Japan,48.45,Statista,4314.0,0.7430340557275541,May,371,worry,Uganda,390,June,Uganda,UGA,800,,,,,
276,276,sadness,Canada,438,Canada,CAN,124,Canada,8.15,Statista,38382.0,53.742331288343564,February,276,relief,Uganda,60,Uganda,UGA,800,,,,,,March,276,relief,United States,7980,United States,USA,840,United States,64.2,Statista,454626.0,124.29906542056074,April,276,sadness,Kenya,156,Kenya,KEN,404,Kenya,8.2,google,9228.0,19.02439024390244,May,372,worry,United Arab Emirates,195,June,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,37.42802303262956
277,277,sadness,China,312,China,CHN,156,China,2.0,NY Times,7482.0,156.0,February,277,relief,United Arab Emirates,114,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,21.880998080614205,March,277,sadness,Australia,456,Australia,AUS,36,Australia,5.0,Statista,22578.0,91.2,April,277,sadness,Kingdom of Saudi Arabia,18,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,1.2,May,373,worry,United Kingdom,13143,June,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,740.4507042253522
278,278,sadness,France,36,France,FRA,250,France,8.9,Statista,3192.0,4.044943820224719,February,278,relief,United Kingdom,2082,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,117.2957746478873,March,278,sadness,Belgium,42,Belgium,BEL,56,Belgium,1.0,,2268.0,42.0,April,278,sadness,Malaysia,30,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,7.6923076923076925,May,374,worry,United States,32421,June,United States,USA,840,United States,64.2,Statista,454626.0,505.0
